,N,k,edge,zeros_around,time_sec,square_matrix_size
0,100,0.9,503,560,54.87739419937134,101
1,200,0.9,936,1116,82.6050271987915,101
2,300,0.9,1382,1668,101.63184356689453,101
3,400,0.9,1884,2222,117.06866788864136,101
4,500,0.9,2342,2786,126.42162775993347,101
5,600,0.9,2771,3336,131.5994484424591,101
6,700,0.9,3196,3876,136.8843069076538,101
7,800,0.9,3633,4425,140.2021975517273,101
8,900,0.9,4082,4977,142.50277400016785,101
9,1000,0.9,4469,5505,144.1381642818451,101
